id,subject,chapter,source,answer,analysis_state,answerStatus,analysisSource,analysisImagesCount,missingImage,officialAnswerMismatch,stem
ENG-TEXT-108,英语,名词与代词,英语图片转文字-2026-06-21,这些丰富多彩的课外活动从多方面提高了学生们的不同能力。,有官方/原图解析,official_verified_v22_full_np_text_source,第1章第2节 名词与代词-答案解析.pdf（v22按ENG-TEXT原题号1-35逐题绑定）,1,,,33. These colorful after-class activities improved students' different abilities in many ways.
ENG-TEXT-109,英语,名词与代词,英语图片转文字-2026-06-21,传统文化是一个民族的根，我们应该尽最大努力去保护它。,有官方/原图解析,official_verified_v22_full_np_text_source,第1章第2节 名词与代词-答案解析.pdf（v22按ENG-TEXT原题号1-35逐题绑定）,1,,,"34. Traditional culture is the root of a nation, and we should try our best to preserve it."
ENG-TEXT-110,英语,名词与代词,英语图片转文字-2026-06-21,科学技术的快速发展给我们的日常生活带来了巨大的便利，但它也引发了一些社会,有官方/原图解析,official_verified_v22_full_np_text_source,第1章第2节 名词与代词-答案解析.pdf（v22按ENG-TEXT原题号1-35逐题绑定）,1,,,"35. The rapid development of science and technology brings great convenience to our daily life, but it also causes some "
ENG-TEXT-111,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,1. The best students are not always ____ with the best brain.
ENG-TEXT-112,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,2. Animals that are born in a zoo generally adjust to captivity better than ____ that are captured in the wild.
ENG-TEXT-113,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"1. Several girls are chatting next door, but ____ is known to me."
ENG-TEXT-114,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,2. Miss Green is an interesting teacher and most of us like ____.
ENG-TEXT-115,英语,名词与代词,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,3. This is a cat and ____ is a horse two hundred meters away.
ENG-TEXT-116,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,4. My car is better than ____.
ENG-TEXT-117,英语,名词与代词,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,5. Alice shared her chocolate with ____.
ENG-TEXT-118,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,6. -Can you come in May or June? -I'm afraid ____ of them is possible.
ENG-TEXT-119,英语,名词与代词,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,7. Hurry up! We have ____ time to waste on such things.
ENG-TEXT-120,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,8. The number of monkeys here now is about three times as large as ____ three years ago.
ENG-TEXT-121,英语,名词与代词,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,9. That idea of ____ sounds much better than Clare's. I will vote for her.
ENG-TEXT-122,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"10. Don't ride your bike too fast, or you may hurt ____."
ENG-TEXT-123,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,11. The boss didn't know ____ to blame for the broken window.
ENG-TEXT-124,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,12. This chance is rare. Go for ____ before it's gone.
ENG-TEXT-125,英语,名词与代词,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,13. You could see ____ children and hear ____ noise in the park.
ENG-TEXT-126,英语,名词与代词,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,14. I didn't pay for the ticket. A stranger gave it to me for ____.
ENG-TEXT-127,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"15. After swimming, my dog likes to dry ____ by sleeping in the garden."
ENG-TEXT-128,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,1. It is a pity that there are ____ mineral resources in this area.
ENG-TEXT-129,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"2. -My computer doesn't work, but I can't find a computer repair shop. -Oh, I know ____. I can take you there."
ENG-TEXT-130,英语,名词与代词,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"3. The little girl was left alone in the room, with ____ to look after her."
ENG-TEXT-131,英语,名词与代词,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,4. There are a lot of dresses in the clothing shop. Most of ____ are expensive.
ENG-TEXT-132,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,5. Scientific development makes ____ possible for doctors to perform operations remotely.
ENG-TEXT-133,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,6. The flowers here are not so beautiful as ____ in my garden.
ENG-TEXT-134,英语,名词与代词,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,7. It is very easy to find our house among these houses. It is ____ painted red outside.
ENG-TEXT-135,英语,名词与代词,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,8. The person who stole the cookie was not me. It must have been ____ else.
ENG-TEXT-136,英语,名词与代词,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,9. He announced that the company would move to ____ city.
ENG-TEXT-137,英语,名词与代词,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"10. My sister and I have the same hobby, and ____ of us like playing the guitar."
ENG-TEXT-138,英语,基础语法·句子结构,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"1. ""good habits"" in ""We should form good habits."" is ____."
ENG-TEXT-139,英语,基础语法·句子结构,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"2. ""happy"" in ""The children look happy."" is ____."
ENG-TEXT-140,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"3. ""sounds"" in ""The song sounds beautiful."" is ____."
ENG-TEXT-141,英语,基础语法·句子结构,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"4. ""My mother"" in ""My mother cooks meals for me."" is ____."
ENG-TEXT-142,英语,基础语法·句子结构,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"5. ""after school"" in ""We play basketball after school."" is ____."
ENG-TEXT-143,英语,基础语法·句子结构,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"6. ""of great talent"" in ""The pianist of great talent performs music very well."" is ____."
ENG-TEXT-144,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"7. ""a famous teacher"" in ""Her respected teacher is a famous teacher in English teaching."" is ____."
ENG-TEXT-145,英语,基础语法·句子结构,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"8. ""hard-working and active"" in ""Those hard-working and active teenagers study hard every day."" is ____."
ENG-TEXT-146,英语,基础语法·句子结构,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"9. ""much knowledge"" in ""Many students get much knowledge from good books."" is ____."
ENG-TEXT-147,英语,基础语法·句子结构,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"10. ""along the quiet street"" in ""Many students exercise along the quiet street at dawn."" is ____."
ENG-TEXT-148,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"11. ""with advanced equipment"" in ""The lab with advanced equipment attracts many science lovers."" is ____."
ENG-TEXT-149,英语,基础语法·句子结构,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"12. ""very difficult"" in ""The volunteer work in remote areas is very difficult for volunteers."" is ____."
ENG-TEXT-150,英语,基础语法·句子结构,英语图片转文字-2026-06-21,C,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"13. ""useful plans"" in ""Experts put forward useful plans to solve environmental problems."" is ____."
ENG-TEXT-151,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"14. ""at a steady speed"" in ""The national economy grows at a steady speed with policy support."" is ____."
ENG-TEXT-152,英语,基础语法·句子结构,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"15. ""valuable cultural relics"" in ""Visitors enjoy valuable cultural relics in the national museum."" is ____."
ENG-TEXT-153,英语,基础语法·句子结构,英语图片转文字-2026-06-21,D,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"16. ""pursued"" in ""She pursued her academic dream despite numerous difficulties"" is ____."
ENG-TEXT-154,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"17. ""remarkably efficient"" in ""The newly-devised method proves remarkably efficient"" is ____."
ENG-TEXT-155,英语,基础语法·句子结构,英语图片转文字-2026-06-21,A,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"18. ""undertook"" in ""The volunteers undertook the demanding task enthusiastically"" is ____."
ENG-TEXT-156,英语,基础语法·句子结构,英语图片转文字-2026-06-21,B,仅答案,answer_only_unverified_analysis,未绑定官方逐题解析（v23已复查，避免错挂）,0,,,"19. ""beneath the dense bushes"" in ""A rare wild flower beneath the dense bushes blooms quietly"" is ____."
